日付け,終値,始値,高値,安値,出来高,変化率 %
2020年04月24日,1.2367,1.2344,1.2378,1.2298,129.90K,0.20%
2020年04月23日,1.2342,1.2334,1.2416,1.2307,133.12K,0.08%
2020年04月22日,1.2332,1.2294,1.2387,1.2273,122.99K,0.32%
2020年04月21日,1.2293,1.2437,1.2451,1.2247,125.19K,-1.14%
2020年04月20日,1.2435,1.2487,1.2505,1.2415,115.09K,-0.51%
2020年04月17日,1.2499,1.2457,1.2523,1.2407,120.38K,0.35%
2020年04月16日,1.2455,1.2514,1.2531,1.2407,123.83K,-0.47%
2020年04月15日,1.2514,1.2616,1.2631,1.2437,124.90K,-0.86%
2020年04月14日,1.2623,1.2514,1.2648,1.2503,116.26K,0.93%
2020年04月13日,1.2507,1.2464,1.2537,1.2450,87.51K,0.44%
2020年04月10日,1.2452,1.2458,1.2488,1.2443,59.27K,-0.02%
2020年04月09日,1.2455,1.2385,1.2485,1.2361,138.46K,0.57%
2020年04月08日,1.2385,1.2331,1.2421,1.2288,137.65K,0.39%
2020年04月07日,1.2337,1.2232,1.2385,1.2164,159.89K,0.88%
2020年04月06日,1.2229,1.2264,1.2328,1.2208,136.64K,-0.25%
2020年04月03日,1.2260,1.2396,1.2412,1.2206,158.04K,-1.07%
2020年04月02日,1.2392,1.2376,1.2476,1.2349,163.25K,0.13%
2020年04月01日,1.2376,1.2429,1.2443,1.2329,140.49K,-0.34%
2020年03月31日,1.2418,1.2414,1.2474,1.2251,145.06K,0.02%
2020年03月30日,1.2416,1.2435,1.2469,1.2316,138.80K,-0.32%
2020年03月27日,1.2456,1.2204,1.2486,1.2131,167.66K,2.09%
2020年03月26日,1.2201,1.1875,1.2232,1.1775,154.48K,2.66%
2020年03月25日,1.1885,1.1760,1.1976,1.1639,144.24K,1.09%
2020年03月24日,1.1757,1.1549,1.1801,1.1508,146.31K,1.81%
2020年03月23日,1.1548,1.1660,1.1741,1.1446,124.61K,-0.80%
2020年03月20日,1.1641,1.1487,1.1934,1.1409,148.72K,1.36%
2020年03月19日,1.1485,1.1619,1.1794,1.1473,159.15K,-1.10%
2020年03月18日,1.1613,1.2052,1.2131,1.1461,141.95K,-3.63%
2020年03月17日,1.2050,1.2270,1.2275,1.2002,143.81K,-1.76%
2020年03月16日,1.2266,1.2285,1.2431,1.2201,139.49K,-0.08%
2020年03月13日,1.2276,1.2574,1.2626,1.2268,156.48K,-2.35%
2020年03月12日,1.2571,1.2818,1.2851,1.2490,144.53K,-1.94%
2020年03月11日,1.2820,1.2904,1.2977,1.2804,122.84K,-0.67%
2020年03月10日,1.2906,1.3130,1.3133,1.2881,129.71K,-1.71%
2020年03月09日,1.3131,1.3047,1.3201,1.3031,127.17K,0.64%
2020年03月06日,1.3047,1.2954,1.3058,1.2943,130.56K,0.72%
2020年03月05日,1.2954,1.2872,1.2969,1.2859,119.09K,0.65%
2020年03月04日,1.2870,1.2812,1.2874,1.2770,110.14K,0.47%
2020年03月03日,1.2810,1.2752,1.2845,1.2738,125.82K,0.47%
2020年03月02日,1.2750,1.2800,1.2852,1.2739,125.85K,-0.55%
2020年02月28日,1.2820,1.2885,1.2921,1.2725,132.57K,-0.50%
2020年02月27日,1.2884,1.2907,1.2947,1.2859,124.45K,-0.15%
2020年02月26日,1.2903,1.3005,1.3013,1.2895,127.03K,-0.78%
2020年02月25日,1.3004,1.2924,1.3019,1.2914,120.62K,0.60%
2020年02月24日,1.2927,1.2960,1.2973,1.2886,115.98K,-0.32%
2020年02月21日,1.2969,1.2884,1.2982,1.2877,106.95K,0.70%
2020年02月20日,1.2879,1.2922,1.2930,1.2848,110.65K,-0.31%
2020年02月19日,1.2919,1.2998,1.3024,1.2907,102.24K,-0.61%
2020年02月18日,1.2998,1.3007,1.3049,1.2970,100.83K,-0.06%
2020年02月17日,1.3006,1.3036,1.3055,1.2998,87.48K,-0.31%
2020年02月14日,1.3046,1.3051,1.3065,1.3001,109.69K,0.01%
2020年02月13日,1.3045,1.2960,1.3070,1.2944,119.37K,0.66%
2020年02月12日,1.2960,1.2952,1.2993,1.2947,101.75K,0.07%
2020年02月11日,1.2951,1.2915,1.2969,1.2895,104.08K,0.29%
2020年02月10日,1.2913,1.2897,1.2947,1.2872,113.59K,0.17%
2020年02月07日,1.2891,1.2930,1.2960,1.2881,106.57K,-0.29%
2020年02月06日,1.2928,1.2999,1.3005,1.2921,114.03K,-0.55%
2020年02月05日,1.3000,1.3033,1.3071,1.2956,101.16K,-0.22%
2020年02月04日,1.3029,1.2996,1.3047,1.2940,104.96K,0.28%
2020年02月03日,1.2993,1.3217,1.3217,1.2982,106.13K,-1.56%
2020年01月31日,1.3199,1.3099,1.3210,1.3083,110.90K,0.80%
2020年01月30日,1.3094,1.3020,1.3111,1.2977,110.13K,0.57%
2020年01月29日,1.3020,1.3028,1.3032,1.2989,97.12K,-0.05%
2020年01月28日,1.3027,1.3055,1.3067,1.2975,105.23K,-0.20%
2020年01月27日,1.3053,1.3075,1.3105,1.3040,106.01K,-0.18%
2020年01月24日,1.3076,1.3122,1.3174,1.3056,110.12K,-0.34%
2020年01月23日,1.3121,1.3142,1.3152,1.3096,79.89K,-0.14%
2020年01月22日,1.3140,1.3051,1.3154,1.3034,105.90K,0.71%
2020年01月21日,1.3047,1.3013,1.3085,1.2995,99.08K,0.29%
2020年01月20日,1.3009,1.3002,1.3014,1.2961,99.78K,0.01%
2020年01月17日,1.3008,1.3080,1.3119,1.3005,106.93K,-0.52%
2020年01月16日,1.3076,1.3039,1.3084,1.3024,114.90K,0.31%
2020年01月15日,1.3036,1.3018,1.3044,1.2986,102.04K,0.15%
2020年01月14日,1.3017,1.2988,1.3034,1.2953,103.24K,0.22%
2020年01月13日,1.2988,1.3055,1.3064,1.2960,109.36K,-0.54%
2020年01月10日,1.3059,1.3067,1.3097,1.3041,109.27K,-0.05%
2020年01月09日,1.3065,1.3101,1.3125,1.3012,109.31K,-0.24%
2020年01月08日,1.3097,1.3125,1.3171,1.3080,117.53K,-0.20%
2020年01月07日,1.3123,1.3168,1.3213,1.3095,105.71K,-0.33%
2020年01月06日,1.3167,1.3075,1.3175,1.3063,94.88K,0.62%
2020年01月03日,1.3086,1.3138,1.3162,1.3053,106.92K,-0.44%
2020年01月02日,1.3144,1.3255,1.3268,1.3115,89.34K,-0.83%
2020年01月01日,1.3254,1.3261,1.3276,1.3237,9.89K,-0.04%
2019年12月31日,1.3259,1.3117,1.3285,1.3106,97.86K,1.11%
2019年12月30日,1.3113,1.3066,1.3152,1.3066,100.82K,0.28%
2019年12月27日,1.3076,1.2992,1.3118,1.2967,85.56K,0.65%
2019年12月26日,1.2992,1.2961,1.3017,1.2952,99.65K,0.25%
2019年12月25日,1.2960,1.2943,1.2990,1.2921,34.43K,0.12%
2019年12月24日,1.2944,1.2936,1.2972,1.2912,108.05K,0.09%
2019年12月23日,1.2933,1.2994,1.3033,1.2904,97.34K,-0.53%
2019年12月20日,1.3002,1.3010,1.3081,1.2978,105.25K,-0.04%
2019年12月19日,1.3007,1.3079,1.3133,1.2989,105.63K,-0.53%
