日付け,終値,始値,高値,安値,出来高,変化率 %
2017年10月31日,124.33,124.44,124.54,124.23,155.33K,-0.05%
2017年10月30日,124.39,124.10,124.42,124.03,106.58K,0.24%
2017年10月27日,124.09,123.67,124.22,123.53,168.31K,0.40%
2017年10月26日,123.60,123.57,123.84,123.44,147.68K,0.07%
2017年10月25日,123.51,124.20,124.27,123.17,187.21K,-0.51%
2017年10月24日,124.14,124.39,124.52,123.96,155.95K,-0.38%
2017年10月23日,124.61,124.46,124.69,124.23,126.37K,0.18%
2017年10月20日,124.38,124.66,124.75,124.22,158.56K,-0.46%
2017年10月19日,124.95,124.50,125.00,124.42,169.11K,0.36%
2017年10月18日,124.50,124.93,124.99,124.40,143.23K,-0.24%
2017年10月17日,124.80,124.07,124.96,124.02,216.68K,0.48%
2017年10月16日,124.20,123.70,124.30,123.49,158.44K,0.24%
2017年10月13日,123.90,123.80,124.10,123.46,185.93K,0.10%
2017年10月12日,123.78,123.89,123.99,123.61,147.34K,-0.01%
2017年10月11日,123.79,123.74,123.86,123.60,125.83K,-0.10%
2017年10月10日,123.91,123.90,123.98,123.52,182.38K,-0.07%
2017年10月09日,124.00,123.79,124.05,123.69,88.28K,0.09%
2017年10月06日,123.89,123.70,123.97,123.32,171.47K,0.18%
2017年10月05日,123.67,123.75,124.16,123.58,157.71K,-0.12%
2017年10月04日,123.82,124.22,124.22,123.62,138.53K,-0.07%
2017年10月03日,123.91,124.11,124.13,123.67,140.91K,-0.23%
2017年10月02日,124.20,123.58,124.34,123.48,152.87K,0.26%
2017年09月29日,123.88,123.73,124.06,123.61,201.96K,0.20%
2017年09月28日,123.63,123.20,123.85,123.12,150.56K,-0.84%
2017年09月27日,124.68,124.74,124.74,124.66,3.65K,-0.35%
2017年09月26日,125.12,124.98,125.24,124.98,1.70K,0.02%
2017年09月25日,125.09,125.00,125.00,124.92,7.07K,0.25%
2017年09月22日,124.78,124.67,124.73,124.67,0.27K,0.08%
2017年09月21日,124.68,124.50,124.76,124.50,4.67K,-0.34%
2017年09月20日,125.11,125.04,125.20,124.96,8.57K,-0.06%
2017年09月19日,125.18,125.43,125.64,125.30,2.31K,-0.22%
2017年09月18日,125.46,125.31,125.45,125.24,3.01K,0.23%
2017年09月15日,125.17,126.11,126.18,125.01,7.97K,-0.89%
2017年09月14日,126.29,127.03,127.03,126.00,4.00K,-0.64%
2017年09月13日,127.10,127.06,127.46,127.03,1.91K,-0.02%
2017年09月12日,127.12,128.02,128.02,127.13,1.56K,-0.88%
2017年09月11日,128.25,128.54,128.57,128.20,4.74K,-0.37%
2017年09月08日,128.72,129.17,129.22,128.66,14.96K,-0.32%
2017年09月07日,129.13,128.41,129.11,128.30,6.39K,0.41%
2017年09月06日,128.60,128.62,128.66,128.43,7.10K,0.07%
2017年09月05日,128.51,127.91,128.71,127.91,3.85K,0.34%
2017年09月04日,128.07,128.20,128.25,128.02,2.18K,0.07%
2017年09月01日,127.98,128.21,128.43,127.86,6.57K,-0.26%
2017年08月31日,128.31,128.14,128.40,128.13,18.12K,0.00%
2017年08月30日,128.31,128.40,128.55,128.18,53.95K,-0.31%
2017年08月29日,128.71,128.43,128.82,128.40,234.78K,0.49%
2017年08月25日,128.08,127.99,128.12,127.82,224.05K,0.05%
